cost,year_month
315.9,2016_8
386.09999999999997,2016_8
430.2,2016_8
202.5,2016_8
234.75,2016_8
138.0,2016_8
519.32,2016_8
225.0,2016_8
337.5,2016_8
454.75,2016_8
777.77,2016_8
1052.1000000000001,2016_8
122.0,2016_8
129.0,2016_8
437.0,2016_8
216.75,2016_8
413.0,2016_8
1436.3999999999999,2016_8
545.7,2016_8
202.5,2016_8
67.0,2016_8
67.0,2016_10
67.0,2016_10
134.0,2016_10
134.0,2016_8
201.0,2016_12
450.51,2016_8
245.7,2016_8
225.0,2016_8
255.0,2016_8
175.0,2016_8
0.0,2016_8
350.0,2016_8
134.0,2016_8
260.0,2016_9
130.0,2016_10
0.0,2016_8
0.0,2016_8
225.0,2016_8
161.5,2016_8
94.2,2016_8
289.68,2016_8
192.6,2016_8
107.03,2016_8
356.13,2016_8
107.03,2016_8
272.85,2016_8
350.0,2016_8
354.0,2016_8
399.64,2016_8
192.6,2016_8
339.0,2016_8
187.4,2016_8
141.12,2016_8
704.0,2016_8
454.75,2016_8
497.0,2016_8
403.75,2016_8
447.32,2016_8
447.32,2016_8
603.92,2016_8
305.98,2016_8
177.13,2016_8
256.5,2016_8
219.6,2016_8
234.0,2016_8
363.8,2016_8
905.4000000000001,2016_8
124.0,2016_8
155.42,2016_8
514.8,2016_8
688.5,2016_8
337.5,2016_8
446.4,2016_8
635.8,2016_8
324.0,2016_8
272.85,2016_8
527.0,2016_8
323.0,2016_8
323.0,2016_8
124.0,2016_8
259.89,2016_8
124.0,2016_8
349.2,2016_8
984.0,2016_8
905.4,2016_8
578.69,2016_9
296.0,2016_8
291.0,2016_8
576.92,2016_8
159.3,2016_9
275.4,2016_8
319.5,2016_8
237.0,2016_8
428.4,2016_8
545.4000000000001,2016_8
0.0,2016_9
201.0,2016_8
829.1500000000001,2016_8
404.12,2016_8
586.0,2016_8
363.8,2016_8
216.0,2016_8
387.0,2016_8
472.6,2016_8
125.0,2016_9
497.0,2016_8
109.8,2016_9
572.4,2016_8
220.0,2016_8
240.95999999999998,2016_8
220.0,2016_8
582.5,2016_8
149.0,2016_9
142.2,2016_9
569.8,2016_8
439.2,2016_8
149.0,2016_9
464.4,2016_8
1309.0,2016_8
1180.0,2016_8
453.59999999999997,2016_8
426.59999999999997,2016_8
99.63,2016_9
363.92,2016_8
672.1800000000001,2016_8
272.85,2016_8
324.0,2016_8
493.0,2016_8
492.8,2016_8
195.2,2016_8
535.0,2016_8
449.0,2016_8
345.6,2016_8
110.0,2016_9
436.5,2016_8
887.4000000000001,2016_8
593.1,2016_8
119.0,2016_9
1059.3000000000002,2016_8
493.0,2016_8
346.79999999999995,2016_8
280.5,2016_8
124.0,2016_9
351.36,2016_8
95.0,2016_9
550.0500000000001,2016_8
720.0,2016_8
142.2,2016_9
278.0,2016_8
1113.0,2016_8
522.0,2016_8
451.52,2016_8
556.0,2016_8
359.0,2016_8
1113.0,2016_8
427.5,2016_8
220.0,2016_8
541.5,2016_8
139.0,2016_9
282.2,2016_8
300.0,2016_8
503.1,2016_8
2544.0,2016_8
99.0,2016_9
118.0,2016_9
549.0,2016_8
129.0,2016_9
476.0,2016_8
242.25,2016_8
361.25,2016_8
439.2,2016_8
636.65,2016_8
198.0,2016_9
337.72,2016_8
337.72,2016_8
99.0,2016_9
145.5,2016_9
76.23,2016_9
361.59000000000003,2016_8
597.9000000000001,2016_8
150.0,2016_9
741.0,2016_8
142.2,2016_9
557.1,2016_8
198.0,2016_9
306.0,2016_9
119.0,2016_9
641.7,2016_8
288.9,2016_8
540.0,2016_8
109.8,2016_9
288.9,2016_8
439.2,2016_8
417.6,2016_8
297.0,2016_8
324.0,2016_8
389.70000000000005,2016_8
476.0,2016_8
568.8,2016_8
439.2,2016_8
359.0,2016_8
140.0,2016_9
72.42,2016_9
330.0,2016_8
357.0,2016_8
249.0,2016_9
104.4,2016_9
417.0,2016_8
237.6,2016_9
283.5,2016_8
487.86,2016_8
568.8,2016_8
568.8,2016_8
727.23,2016_8
297.0,2016_8
357.0,2016_8
140.0,2016_9
178.2,2016_9
119.0,2016_9
149.0,2016_9
338.2,2016_8
642.0,2016_8
198.0,2016_9
109.8,2016_9
641.7,2016_8
346.8,2016_8
150.0,2016_9
258.0,2016_9
284.4,2016_9
503.1,2016_8
86.35,2016_9
418.0,2016_8
366.0,2016_8
329.4,2016_8
94.1,2016_9
119.0,2016_9
119.0,2016_9
464.0,2016_8
448.20000000000005,2016_9
474.0,2016_9
448.20000000000005,2016_9
380.0,2016_8
174.6,2016_9
96.3,2016_9
164.9,2016_9
482.4,2016_8
669.6,2016_8
318.6,2016_9
318.6,2016_9
97.71,2016_9
260.70000000000005,2016_9
369.9,2016_9
206.07,2016_9
348.29999999999995,2016_9
398.70000000000005,2016_9
425.70000000000005,2016_9
113.05,2016_9
472.6,2016_8
556.0,2016_8
472.6,2016_8
329.4,2016_9
545.4000000000001,2016_9
421.6,2016_8
248.0,2016_9
525.6,2016_8
466.2,2016_9
276.0,2016_9
342.0,2016_8
342.0,2016_8
425.70000000000005,2016_9
669.5999999999999,2016_8
369.9,2016_9
871.2199999999999,2016_8
246.6,2016_9
192.6,2016_9
573.3,2016_8
369.9,2016_9
366.0,2016_9
342.0,2016_8
329.4,2016_9
149.0,2016_9
701.12,2016_8
439.2,2016_8
890.12,2016_8
440.0,2016_8
295.92,2016_9
453.0,2016_8
139.13,2016_9
519.5999999999999,2016_9
109.8,2016_9
109.8,2016_9
369.9,2016_9
329.4,2016_9
99.0,2016_9
863.1,2016_8
788.4000000000001,2016_8
323.0,2016_9
192.0,2016_9
931.0,2016_8
192.0,2016_9
146.0,2016_9
664.2,2016_9
278.4,2016_9
489.25,2016_8
666.0,2016_9
506.55,2016_8
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
0.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
242.25,2016_9
192.0,2016_9
254.0,2016_9
428.4,2016_9
192.0,2016_9
192.0,2016_9
871.2199999999999,2016_8
0.0,2016_8
323.0,2016_9
323.0,2016_9
306.0,2016_9
122.0,2016_9
261.9,2016_9
121.63,2016_9
426.59999999999997,2016_9
439.2,2016_9
272.70000000000005,2016_9
138.0,2016_9
791.35,2016_8
616.5,2016_8
101.15,2016_9
1188.0,2016_8
101.15,2016_9
568.8,2016_9
565.25,2016_8
288.9,2016_9
288.9,2016_9
288.9,2016_9
369.9,2016_9
246.6,2016_9
284.82,2016_9
580.5,2016_9
454.75,2016_8
568.8,2016_9
426.59999999999997,2016_9
437.01,2016_9
699.3,2016_9
504.90000000000003,2016_9
646.4499999999999,2016_8
369.9,2016_9
196.2,2016_9
261.9,2016_9
109.8,2016_9
415.79999999999995,2016_9
192.0,2016_9
323.0,2016_9
451.0,2016_8
625.24,2016_8
427.5,2016_8
337.72,2016_9
840.0,2016_9
288.9,2016_9
388.79999999999995,2016_9
262.0,2016_9
456.29999999999995,2016_9
356.4,2016_9
802.8000000000001,2016_8
246.6,2016_9
349.92,2016_9
459.0,2016_9
149.0,2016_9
426.59999999999997,2016_9
242.25,2016_9
99.0,2016_9
323.0,2016_9
262.59000000000003,2016_9
99.0,2016_9
483.29999999999995,2016_9
731.85,2016_9
219.6,2016_9
475.2,2016_9
112.88,2016_9
572.4000000000001,2016_9
150.0,2016_9
535.5,2016_9
329.4,2016_9
252.0,2016_9
79.2,2016_9
195.84,2016_9
479.4,2016_9
380.70000000000005,2016_9
479.4,2016_9
479.4,2016_9
245.0,2016_9
119.0,2016_9
298.79999999999995,2016_9
298.79999999999995,2016_9
407.70000000000005,2016_9
945.0,2016_8
93.94,2016_9
125.25,2016_9
99.0,2016_9
112.88,2016_9
336.6,2016_9
288.9,2016_9
375.29999999999995,2016_9
174.6,2016_9
219.6,2016_9
439.2,2016_9
457.2,2016_9
479.4,2016_9
629.0999999999999,2016_9
299.04,2016_9
0.0,2016_9
684.0,2016_8
747.48,2016_9
466.88,2016_9
98.1,2016_9
481.52,2016_9
303.45000000000005,2016_9
143.1,2016_9
181.9,2016_9
197.1,2016_9
425.0,2016_9
461.0,2016_9
87.3,2016_9
95.0,2016_9
491.40000000000003,2016_9
810.0,2016_9
363.8,2016_9
410.72,2016_9
272.85,2016_9
118.26,2016_9
298.0,2016_9
382.52,2016_9
427.52,2016_9
375.29999999999995,2016_9
375.29999999999995,2016_9
728.0999999999999,2016_9
234.9,2016_9
323.0,2016_9
410.72,2016_9
323.0,2016_9
363.8,2016_9
480.0,2016_9
363.8,2016_9
983.71,2016_8
728.0999999999999,2016_9
669.5999999999999,2016_9
261.9,2016_9
168.3,2016_9
728.0999999999999,2016_9
229.5,2016_9
543.6,2016_9
488.95000000000005,2016_9
258.0,2016_9
427.52,2016_9
240.3,2016_9
752.25,2016_9
200.0,2016_9
149.4,2016_9
174.6,2016_9
469.8,2016_9
669.62,2016_9
559.8,2016_9
323.0,2016_9
380.70000000000005,2016_9
471.59999999999997,2016_9
380.70000000000005,2016_9
1056.0,2016_8
236.0,2016_9
118.0,2016_9
391.84,2016_9
686.6999999999999,2016_9
415.8,2016_9
411.29999999999995,2016_9
329.1,2016_9
98.1,2016_9
0.0,2016_9
483.29999999999995,2016_9
178.48,2016_9
174.6,2016_9
306.0,2016_9
599.4,2016_9
534.6,2016_9
469.8,2016_9
98.1,2016_9
242.25,2016_9
242.25,2016_9
565.25,2016_9
592.95,2016_9
271.8,2016_9
415.8,2016_9
226.62,2016_9
795.5999999999999,2016_9
346.5,2016_9
373.5,2016_9
318.6,2016_9
1007.5799999999999,2016_9
414.39,2016_9
111.6,2016_9
688.12,2016_9
98.1,2016_9
394.2,2016_9
504.90000000000003,2016_9
546.55,2016_9
184.0,2016_9
492.0,2016_9
475.2,2016_9
220.22,2016_9
492.0,2016_9
375.0,2016_11
448.04,2016_9
448.04,2016_9
65.0,2016_9
236.0,2016_9
533.75,2016_9
346.5,2016_9
87.3,2016_9
306.0,2016_9
114.73,2016_9
139.5,2016_9
336.6,2016_9
379.44,2016_9
214.2,2016_9
336.6,2016_9
96.3,2016_9
415.8,2016_9
0.0,2016_8
0.0,2016_9
475.2,2016_9
125.1,2016_9
129.0,2016_9
242.25,2016_9
253.8,2016_9
274.32,2016_9
118.58,2016_9
125.1,2016_9
149.0,2016_9
770.0,2016_9
1628.13,2016_9
592.0,2016_9
428.4,2016_9
261.03000000000003,2016_9
316.8,2016_9
495.92,2016_9
479.52,2016_9
293.76,2016_9
138.0,2016_9
271.8,2016_9
480.25,2016_9
149.4,2016_9
167.4,2016_9
143.1,2016_9
340.0,2016_9
440.64,2016_9
543.6,2016_9
1386.0,2016_8
408.32,2016_9
396.72,2016_9
464.4,2016_9
644.4,2016_9
865.8299999999999,2016_9
1207.84,2016_9
495.92,2016_9
747.08,2016_9
168.0,2016_9
495.92,2016_9
571.52,2016_9
381.84,2016_9
291.64,2016_9
495.92,2016_9
169.0,2016_9
465.0,2016_9
435.25,2016_9
440.64,2016_9
509.76,2016_9
495.92,2016_9
480.25,2016_9
475.2,2016_9
595.8,2016_9
509.76,2016_9
475.2,2016_9
298.0,2016_9
888.3,2016_9
373.6,2016_9
392.8,2016_9
298.8,2016_9
80.75,2016_9
343.02,2016_9
399.16,2016_9
388.79999999999995,2016_9
665.0,2016_9
388.79999999999995,2016_9
500.4,2016_9
510.0,2016_9
689.4000000000001,2016_9
595.0,2016_9
510.0,2016_9
139.0,2016_9
139.0,2016_9
271.8,2016_9
510.0,2016_9
338.64,2016_9
523.8000000000001,2016_9
317.9,2016_9
768.5999999999999,2016_9
576.0,2016_9
576.0,2016_9
180.0,2016_9
951.9300000000001,2016_9
90.0,2016_9
660.0,2016_12
107.42,2016_9
410.40000000000003,2016_9
260.0,2016_9
166.0,2016_9
694.96,2016_9
694.96,2016_9
0.0,2016_9
0.0,2016_9
158.0,2016_9
648.0,2016_9
135.9,2016_9
420.39,2016_9
420.39,2016_9
871.2199999999999,2016_9
135.9,2016_9
149.4,2016_9
507.6,2016_9
522.0,2016_9
96.67,2016_9
298.8,2016_9
112.59,2016_9
225.18,2016_9
225.18,2016_9
515.4,2016_9
447.0,2016_9
510.0,2016_9
161.5,2016_9
447.0,2016_9
559.8,2016_9
559.8,2016_9
245.0,2016_9
448.20000000000005,2016_9
380.70000000000005,2016_9
713.7,2016_9
375.29999999999995,2016_9
555.0,2016_9
685.0,2016_9
685.0,2016_9
685.0,2016_9
555.0,2016_9
685.0,2016_9
555.0,2016_9
555.0,2016_9
250.2,2016_9
595.0,2016_9
685.0,2016_9
685.0,2016_9
685.0,2016_9
685.0,2016_9
330.0,2016_9
351.33,2016_9
250.2,2016_9
544.0,2016_9
850.5,2016_9
888.3000000000001,2016_9
375.29999999999995,2016_9
348.29999999999995,2016_9
348.29999999999995,2016_9
375.29999999999995,2016_9
375.29999999999995,2016_9
375.29999999999995,2016_9
380.70000000000005,2016_9
272.85,2016_9
375.29999999999995,2016_9
894.6,2016_9
178.8,2016_9
380.70000000000005,2016_9
386.1,2016_9
330.0,2016_9
330.0,2016_9
330.0,2016_9
300.0,2016_9
330.0,2016_9
330.0,2016_9
330.0,2016_9
330.0,2016_9
330.0,2016_9
330.0,2016_9
451.34999999999997,2016_9
298.8,2016_9
298.8,2016_9
298.8,2016_9
330.0,2016_9
330.0,2016_9
330.0,2016_9
1024.08,2016_9
330.0,2016_9
298.8,2016_9
330.0,2016_9
250.2,2016_9
330.0,2016_9
510.0,2016_9
330.0,2016_9
623.7,2016_9
326.96999999999997,2016_9
125.1,2016_9
611.9399999999999,2016_9
425.0,2016_9
1380.0,2016_9
685.0,2016_9
570.0,2016_9
250.2,2016_9
250.2,2016_9
544.0,2016_9
518.4,2016_9
366.3,2016_9
243.36,2016_9
271.8,2016_9
555.0,2016_9
745.0,2016_9
391.5,2016_9
380.70000000000005,2016_9
436.20000000000005,2016_9
747.0,2016_9
250.2,2016_9
250.2,2016_9
250.2,2016_9
271.8,2016_9
217.44,2016_9
95.0,2016_9
168.0,2016_9
336.6,2016_9
648.0,2016_9
709.2,2016_9
345.44,2016_9
1045.8,2016_9
129.0,2016_9
1026.0,2016_9
354.45000000000005,2016_9
89.0,2016_9
597.6,2016_9
623.98,2016_9
623.98,2016_9
556.99,2016_9
623.98,2016_9
623.98,2016_9
623.98,2016_9
623.98,2016_9
149.4,2016_9
623.98,2016_9
623.98,2016_9
623.98,2016_9
291.6,2016_9
623.98,2016_9
623.98,2016_9
85.03,2016_9
1457.82,2016_8
623.98,2016_9
192.0,2016_9
278.4,2016_9
96.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
192.0,2016_9
171.0,2016_9
192.0,2016_9
192.0,2016_9
241.2,2016_9
0.0,2016_9
435.0,2016_9
145.0,2016_9
168.3,2016_9
612.0,2016_9
546.45,2016_9
384.0,2016_9
334.0,2016_9
85.0,2016_9
85.0,2016_9
582.25,2016_9
85.0,2016_9
570.0,2016_9
646.0,2016_9
89.0,2016_9
155.0,2016_9
318.6,2016_9
690.48,2016_9
336.6,2016_9
597.6,2016_9
363.8,2016_9
363.8,2016_9
504.90000000000003,2016_9
646.0,2016_9
175.0,2016_9
289.8,2016_9
89.0,2016_9
1076.39,2016_9
271.8,2016_9
1171.8000000000002,2016_9
341.14,2016_9
492.44,2016_9
268.2,2016_9
402.0,2016_9
278.0,2016_9
89.0,2016_9
597.6,2016_9
444.76,2016_9
375.29999999999995,2016_9
85.0,2016_9
597.6,2016_9
673.2,2016_9
479.4,2016_9
139.0,2016_9
510.29999999999995,2016_9
375.29999999999995,2016_9
0.0,2016_9
149.0,2016_9
94.32,2016_9
146.0,2016_9
1285.2,2016_9
89.0,2016_9
558.0,2016_9
187.0,2016_9
148.2,2016_9
220.0,2016_9
218.0,2016_9
89.0,2016_9
250.2,2016_9
135.0,2016_9
89.0,2016_9
68.53,2016_9
106.4,2016_9
178.0,2016_9
99.0,2016_9
108.0,2016_9
108.0,2016_9
108.0,2016_9
108.0,2016_9
668.8,2016_9
668.8,2016_9
99.0,2016_9
99.0,2016_9
127.0,2016_9
87.01,2016_9
178.0,2016_9
68.5,2016_9
293.13,2016_9
320.13,2016_9
125.1,2016_9
536.0,2016_9
145.0,2016_9
178.0,2016_9
174.4,2016_9
95.0,2016_9
284.0,2016_9
171.0,2016_9
597.6,2016_9
110.11,2016_9
95.38,2016_9
135.9,2016_9
110.11,2016_9
304.2,2016_9
89.0,2016_9
432.0,2016_9
375.29999999999995,2016_9
196.0,2016_9
250.2,2016_9
89.0,2016_9
89.0,2016_9
220.0,2016_9
256.5,2016_9
89.0,2016_9
1136.03,2016_9
89.0,2016_9
89.0,2016_9
288.0,2016_9
536.4,2016_9
310.0,2016_9
134.0,2016_9
274.53000000000003,2016_9
143.38,2016_9
236.0,2016_9
138.0,2016_9
278.0,2016_9
129.0,2016_9
139.0,2016_9
246.0,2016_9
200.2,2016_9
169.4,2016_9
196.0,2016_9
190.76,2016_9
190.4,2016_9
320.16,2016_9
198.0,2016_9
448.20000000000005,2016_9
108.0,2016_9
108.0,2016_9
108.0,2016_9
563.0,2016_9
248.0,2016_9
1169.28,2016_9
288.99,2016_9
150.0,2016_9
89.0,2016_9
159.0,2016_9
89.0,2016_9
673.2,2016_9
121.63,2016_9
178.0,2016_9
120.0,2016_9
578.72,2016_9
176.0,2016_9
869.4000000000001,2016_9
0.0,2016_9
316.20000000000005,2016_9
229.46,2016_9
565.25,2016_9
407.70000000000005,2016_9
792.0,2016_9
256.5,2016_9
1453.48,2016_9
256.5,2016_9
209.0,2016_9
436.0,2016_9
512.0,2016_9
375.1,2016_9
250.2,2016_9
380.0,2016_9
184.0,2016_9
340.0,2016_9
342.0,2016_9
565.25,2016_9
449.01,2016_9
285.0,2016_9
169.0,2016_9
285.0,2016_9
412.71,2016_9
179.5,2016_9
1185.0,2016_9
184.0,2016_9
336.6,2016_9
358.74,2016_9
205.63,2016_9
285.0,2016_9
342.0,2016_9
360.4,2016_9
255.0,2016_9
285.0,2016_9
1101.6,2016_9
162.0,2016_9
320.0,2016_9
484.5,2016_9
321.0,2016_9
242.25,2016_9
812.6999999999999,2016_9
504.90000000000003,2016_9
242.25,2016_9
334.26,2016_9
476.84999999999997,2016_9
407.70000000000005,2016_9
831.6,2016_9
546.45,2016_9
599.25,2016_9
339.86,2016_9
492.0,2016_9
997.9000000000001,2016_9
330.0,2016_9
220.0,2016_10
909.5,2016_9
499.75,2016_9
698.7,2016_9
180.0,2016_9
651.16,2016_9
230.0,2016_9
230.0,2016_9
330.0,2016_9
230.0,2016_9
195.0,2016_9
272.2,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
180.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
242.25,2016_9
230.0,2016_9
230.0,2016_9
330.57,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
679.5,2016_9
290.2,2016_9
285.0,2016_9
230.0,2016_9
831.6,2016_9
180.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
538.5600000000001,2016_9
230.0,2016_9
149.0,2016_9
230.0,2016_9
230.0,2016_9
6.0,2016_9
180.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
180.0,2016_9
180.0,2016_9
180.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
180.0,2016_9
230.0,2016_9
230.0,2016_9
608.6,2016_9
230.0,2016_9
448.20000000000005,2016_9
907.8,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
180.0,2016_9
401.2,2016_9
230.0,2016_9
108.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
368.0,2016_9
230.0,2016_9
230.0,2016_9
462.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
230.0,2016_9
180.0,2016_9
180.0,2016_9
230.0,2016_9
471.0,2016_9
220.0,2016_9
401.2,2016_9
550.0,2016_9
248.08,2016_9
110.11,2016_9
114.73,2016_9
438.6,2016_9
81.77,2016_9
139.0,2016_9
205.0,2016_9
405.6,2016_9
159.0,2016_9
235.0,2016_9
159.0,2016_9
159.0,2016_9
405.6,2016_9
716.0,2016_9
747.0,2016_9
747.0,2016_9
550.08,2016_9
180.0,2016_9
216.0,2016_9
1246.16,2016_9
159.0,2016_9
149.0,2016_9
550.0,2016_9
550.0,2016_9
324.0,2016_9
159.0,2016_9
1296.0,2016_9
159.0,2016_9
159.0,2016_9
318.14,2016_9
531.1999999999999,2016_9
179.0,2016_9
360.0,2016_9
125.1,2016_9
260.0,2016_9
552.0,2016_9
159.0,2016_9
260.0,2016_9
169.0,2016_9
178.0,2016_9
480.0,2016_9
260.0,2016_9
350.0,2016_9
360.0,2016_9
260.0,2016_9
260.0,2016_9
260.0,2016_9
260.0,2016_9
360.0,2016_9
260.0,2016_9
350.0,2016_9
260.0,2016_9
169.0,2016_9
152.1,2016_9
159.0,2016_9
372.0,2016_9
648.0,2016_9
720.9000000000001,2016_9
479.4,2016_9
308.0,2016_9
285.0,2016_9
112.59,2016_9
135.9,2016_9
729.0,2016_9
125.1,2016_9
159.0,2016_9
524.01,2016_9
152.1,2016_9
159.0,2016_9
135.2,2016_9
159.0,2016_9
651.16,2016_9
216.0,2016_9
507.6,2016_9
100.0,2016_9
139.5,2016_9
100.0,2016_9
106.28,2016_9
372.6,2016_9
318.6,2016_9
159.0,2016_9
272.85,2016_9
100.0,2016_9
100.0,2016_9
149.0,2016_9
80.75,2016_9
225.0,2016_9
190.0,2016_9
200.0,2016_9
163.0,2016_9
180.0,2016_9
163.0,2016_9
170.0,2016_9
149.0,2016_9
348.0,2016_9
125.1,2016_9
149.0,2016_9
159.0,2016_9
253.8,2016_9
432.0,2016_9
298.0,2016_9
95.4,2016_9
283.36,2016_9
432.0,2016_9
841.5,2016_9
324.0,2016_9
484.5,2016_9
432.0,2016_9
118.8,2016_9
432.0,2016_9
338.0,2016_9
324.0,2016_9
324.0,2016_9
678.16,2016_9
278.0,2016_9
209.28,2016_9
139.5,2016_9
256.0,2016_9
324.0,2016_9
432.0,2016_9
475.2,2016_9
760.75,2016_9
296.0,2016_9
324.0,2016_9
345.6,2016_9
278.0,2016_9
147.59,2016_9
278.0,2016_9
139.0,2016_9
278.0,2016_9
234.0,2016_9
117.0,2016_9
298.8,2016_9
648.0,2016_9
139.13,2016_9
403.75,2016_9
403.75,2016_9
403.75,2016_9
403.75,2016_9
234.66,2016_9
348.29999999999995,2016_9
358.0,2016_9
648.0,2016_9
371.9,2016_9
307.0,2016_9
350.01,2016_9
1248.9399999999998,2016_9
348.29999999999995,2016_9
204.82,2016_9
334.4,2016_9
747.0,2016_9
147.59,2016_9
432.0,2016_9
298.0,2016_9
126.9,2016_9
648.0,2016_9
183.0,2016_9
432.0,2016_9
600.0,2016_9
623.7,2016_9
597.6,2016_9
908.6700000000001,2016_9
540.0,2016_9
673.2,2016_9
182.0,2016_9
91.0,2016_9
540.0,2016_9
234.0,2016_9
117.0,2016_9
432.0,2016_9
468.0,2016_9
597.6,2016_9
278.0,2016_9
597.6,2016_9
234.0,2016_9
117.0,2016_9
117.0,2016_9
58.5,2016_9
182.0,2016_9
91.0,2016_9
182.0,2016_9
91.0,2016_9
234.0,2016_9
117.0,2016_9
182.0,2016_9
91.0,2016_9
182.0,2016_9
91.0,2016_9
182.0,2016_9
91.0,2016_9
234.0,2016_9
117.0,2016_9
234.0,2016_9
117.0,2016_9
234.0,2016_9
117.0,2016_9
234.0,2016_9
117.0,2016_9
182.0,2016_9
91.0,2016_9
234.0,2016_9
117.0,2016_9
540.0,2016_9
234.0,2016_9
117.0,2016_9
182.0,2016_9
91.0,2016_9
348.29999999999995,2016_9
242.25,2016_9
345.26,2016_9
336.6,2016_9
729.0,2016_9
388.79999999999995,2016_9
316.8,2016_9
336.6,2016_9
170.63,2016_9
458.40000000000003,2016_9
190.0,2016_9
347.6,2016_9
347.6,2016_9
278.0,2016_9
298.0,2016_9
540.0,2016_9
448.20000000000005,2016_9
348.0,2016_9
253.8,2016_9
417.0,2016_9
298.8,2016_9
841.5,2016_9
336.6,2016_9
478.0,2016_9
85.5,2016_9
366.0,2016_9
275.04,2016_9
518.4,2016_9
487.8,2016_9
479.4,2016_9
184.0,2016_9
867.0,2016_9
318.0,2016_9
623.7,2016_9
448.20000000000005,2016_9
284.43,2016_9
224.4,2016_9
815.0,2016_9
316.8,2016_9
336.6,2016_9
298.8,2016_9
298.8,2016_9
663.6700000000001,2016_9
189.0,2016_9
504.90000000000003,2016_9
483.99,2016_9
200.58,2016_9
159.0,2016_9
200.58,2016_9
298.8,2016_9
125.1,2016_9
522.0,2016_9
1195.2,2016_9
462.40000000000003,2016_9
1045.8,2016_9
135.9,2016_9
737.8000000000001,2016_9
185.0,2016_9
565.25,2016_9
272.85,2016_9
242.25,2016_9
522.99,2016_9
346.79999999999995,2016_9
130.0,2016_9
190.0,2016_9
130.0,2016_9
467.01,2016_9
422.56,2016_9
308.0,2016_9
308.0,2016_9
378.0,2016_9
597.6,2016_9
130.0,2016_9
130.0,2016_9
210.0,2016_9
130.0,2016_9
161.5,2016_9
130.0,2016_9
130.0,2016_9
344.0,2016_9
269.25,2016_9
172.0,2016_9
338.15999999999997,2016_9
225.0,2016_9
766.9,2016_9
225.0,2016_9
210.0,2016_9
210.0,2016_9
225.0,2016_9
225.0,2016_9
298.0,2016_9
736.0,2016_9
662.0,2016_9
380.70000000000005,2016_9
680.8499999999999,2016_9
225.0,2016_9
225.0,2016_9
130.0,2016_9
188.64,2016_9
130.0,2016_9
130.0,2016_9
435.96,2016_9
422.56,2016_9
546.45,2016_9
242.25,2016_9
475.20000000000005,2016_9
85.5,2016_9
130.0,2016_9
171.0,2016_9
130.0,2016_9
453.36,2016_9
311.08,2016_9
0.0,2016_9
575.1899999999999,2016_9
0.0,2016_9
130.0,2016_9
673.2,2016_9
130.0,2016_9
550.8,2016_9
468.0,2016_9
725.0,2016_9
748.44,2016_9
323.0,2016_9
888.3000000000001,2016_9
392.0,2016_9
384.0,2016_9
139.13,2016_9
384.0,2016_9
384.0,2016_9
468.0,2016_9
384.0,2016_9
468.0,2016_9
962.6400000000001,2016_9
139.13,2016_9
384.0,2016_9
384.0,2016_9
639.0,2016_9
468.0,2016_9
85.0,2016_9
1285.2,2016_9
384.0,2016_9
468.0,2016_9
316.0,2016_9
384.0,2016_9
384.0,2016_9
139.13,2016_9
432.0,2016_9
119.0,2016_9
623.7,2016_9
190.0,2016_9
205.36,2016_9
0.0,2016_9
104.0,2016_9
298.0,2016_9
205.36,2016_9
247.4,2016_9
256.5,2016_9
616.0,2016_9
187.0,2016_9
174.0,2016_12
162.0,2016_9
125.1,2016_9
162.0,2016_9
189.0,2016_9
597.6,2016_9
747.0,2016_9
125.1,2016_9
845.0,2016_9
183.1,2016_9
468.0,2016_9
148.13,2016_9
242.25,2016_9
380.0,2016_9
115.2,2016_9
115.2,2016_9
159.0,2016_9
496.98,2016_9
248.5,2016_9
103.0,2016_9
0.0,2016_9
0.0,2016_9
268.2,2016_9
420.0,2016_9
735.5,2016_9
288.9,2016_9
149.0,2016_9
270.0,2016_9
356.4,2016_9
380.0,2016_9
0.0,2016_9
152.2,2016_9
122.4,2016_9
285.0,2016_9
318.6,2016_9
405.45000000000005,2016_9
256.5,2016_9
85.0,2016_9
285.0,2016_9
190.0,2016_9
95.0,2016_9
95.0,2016_9
95.0,2016_9
513.99,2016_9
